name,playcount,listeners,mbid,url,streamable,tags
Cozz,621139,60291,dc329a4a-1d76-469c-ba08-c9a28e69a866,https://www.last.fm/music/Cozz,0,"Hip-Hop, seen live, rap"
Oklou,850070,60243,,https://www.last.fm/music/Oklou,0,"electronic, french, alternative rnb"
Lamp,1773386,60207,8bff8d1d-2e87-4b97-9909-2bd3404e92b9,https://www.last.fm/music/Lamp,0,"japanese, jazz, Bossa Nova"
VHS DREAMS,573971,60203,,https://www.last.fm/music/VHS+DREAMS,0,"synthwave, retrowave, electronic"
Tomberlin,483689,60199,,https://www.last.fm/music/Tomberlin,0,"indie, folk, singer-songwriter"
Primary,1138564,60196,c7803db2-dbf0-4626-ae7c-8c8937789fcc,https://www.last.fm/music/Primary,0,"australian, japanese, alternative"
The Dead South,1129377,60187,,https://www.last.fm/music/The+Dead+South,0,"bluegrass, folk, Alt-country"
Full of Hell,2801380,60182,af2373bf-4b18-4e06-954c-ab83946992c9,https://www.last.fm/music/Full+of+Hell,0,"powerviolence, hardcore, grindcore"
Sunset Rollercoaster,591547,60153,,https://www.last.fm/music/Sunset+Rollercoaster,0,"taiwan, indie, rock"
LoveLeo,446647,60088,,https://www.last.fm/music/LoveLeo,0,"pop, american, los angeles"
The Rumjacks,1153121,60063,aac8a458-8709-4d6b-964c-19fd9b2d7552,https://www.last.fm/music/The+Rumjacks,0,"celtic punk, punk, australian"
That Poppy,762079,60033,,https://www.last.fm/music/That+Poppy,0,"pop, female vocalists, garbage"
Michelle Gurevich,978789,60028,,https://www.last.fm/music/Michelle+Gurevich,0,"Lo-Fi, female vocalists, sadcore"
Dominic Cooper,327733,59984,ffe1a914-e759-4363-a0fa-9be7349f6d4d,https://www.last.fm/music/Dominic+Cooper,0,"Mamma mia, Soundtrack, pop"
xander.,372487,59976,,https://www.last.fm/music/xander.,0,"Hip-Hop, electronic, USA"
Aretuza Lovi,1280732,59974,,https://www.last.fm/music/Aretuza+Lovi,0,"lgbt, pop, brazilian"
Kamaal Williams,635019,59865,,https://www.last.fm/music/Kamaal+Williams,0,"jazz, funk, seen live"
The Glorious Sons,718115,59850,fe92d378-bfce-4bc1-a994-4e851583cac3,https://www.last.fm/music/The+Glorious+Sons,0,"hard rock, rock, alternative rock"
Killer Be Killed,1459298,59770,ace678cd-7e04-4844-9971-8e71bb3fc5e3,https://www.last.fm/music/Killer+Be+Killed,0,"groove metal, thrash metal, metal"
Magdalena Bay,853799,59769,,https://www.last.fm/music/Magdalena+Bay,0,"indie pop, pop, electropop"
CONVOLK,2527587,59749,,https://www.last.fm/music/CONVOLK,0,"emo rap, Hip-Hop, rock"
LUM!X,507643,59743,,https://www.last.fm/music/LUM%21X,0,"bounce, dance, italian"
Alaskalaska,406267,59742,,https://www.last.fm/music/Alaskalaska,0,"electronic, seen live, pop"
TK from Ling tosite sigure,684979,59652,,https://www.last.fm/music/TK+from+Ling+tosite+sigure,0,"japanese, J-rock, alternative"
Funkmaster Flex,370497,59650,de9e1687-377f-4559-8133-6fe5986dd95c,https://www.last.fm/music/Funkmaster+Flex,0,"Hip-Hop, turntablism, rap"
Degiheugi,1056104,59649,74991b06-ca74-4458-85ea-2d1d070fd37f,https://www.last.fm/music/Degiheugi,0,"trip-hop, downtempo, experimental"
Chip,663788,59634,8ec6bf47-d22f-4a2f-b930-0f7feb10ea3f,https://www.last.fm/music/Chip,0,"Grime, rap, Hip-Hop"
1000mods,1167879,59625,e24255dd-f024-4abd-8ca5-9e14a8a85580,https://www.last.fm/music/1000mods,0,"Stoner Rock, desert rock, stoner"
oso oso,1891925,59599,,https://www.last.fm/music/oso+oso,0,"emo, pop punk, alternative"
DJ Gollum,572748,59576,13a900b2-862b-4c71-b9c9-c5afab1502fc,https://www.last.fm/music/DJ+Gollum,0,"trance, hands up, techno"
Penelope Scott,1234615,59572,,https://www.last.fm/music/Penelope+Scott,0,"female vocalist, bedroom pop, bedroom punk"
OTR,431349,59568,,https://www.last.fm/music/OTR,0,"rock, electronic, hip hop"
⣎⡇ꉺლ༽இ•̛)ྀ◞ ༎ຶ ༽ৣৢ؞ৢ؞ؖ ꉺლ,439229,59555,,https://www.last.fm/music/%E2%A3%8E%E2%A1%87%EA%89%BA%E1%83%9A%E0%BC%BD%E0%AE%87%E2%80%A2%CC%9B)%E0%BE%80%E2%97%9E+%E0%BC%8E%E0%BA%B6+%E0%BC%BD%E0%A7%A3%E0%A7%A2%D8%9E%E0%A7%A2%D8%9E%D8%96+%EA%89%BA%E1%83%9A,0,"electronic, ambient, microhouse"
Lucy Spraggan,670583,59544,0a441d27-91bd-4391-87bd-7169cf2b64fc,https://www.last.fm/music/Lucy+Spraggan,0,"indie, singer-songwriter, acoustic"
Kalaido,274255,59537,,https://www.last.fm/music/Kalaido,0,"beats, Hip-Hop, chillout"
Joakim Karud,627674,59521,,https://www.last.fm/music/Joakim+Karud,0,"chillhop, nu jazz, electronic"
Crying,1004319,59508,e4687e1b-cf22-4fe1-83b7-ae82d874e17c,https://www.last.fm/music/Crying,0,"chiptune, indie, indie rock"
Lontalius,719238,59478,,https://www.last.fm/music/Lontalius,0,"New Zealand, too young to be this good, indie"
Royal & the Serpent,487635,59474,,https://www.last.fm/music/Royal+&+the+Serpent,0,"pop, indie pop, female vocalists"
Masked Wolf,469963,59447,,https://www.last.fm/music/Masked+Wolf,0,"Hip-Hop, australian, hip hop"
1Kilo,1289891,59444,,https://www.last.fm/music/1Kilo,0,"rap, brasil, hip hop"
Naturally Recurring,426679,59425,,https://www.last.fm/music/Naturally+Recurring,0,"instrumental, ambient, calm"
Virginia To Vegas,417231,59420,,https://www.last.fm/music/Virginia+To+Vegas,0,"pop, indie, rock"
Field Medic,1050982,59407,,https://www.last.fm/music/Field+Medic,0,"Lo-Fi, indie folk, indie"
The Chats,1200138,59391,,https://www.last.fm/music/The+Chats,0,"australian, punk, punk rock"
Yazmin Lacey,358990,59373,,https://www.last.fm/music/Yazmin+Lacey,0,"jazz, soul, funk"
Ludwig Goransson,1263302,59334,,https://www.last.fm/music/Ludwig+Goransson,0,"Soundtrack, swedish, ambient"
Maejor,295700,59306,,https://www.last.fm/music/Maejor,0,"rnb, american, United States"
Old Gray,1828122,59295,ddae9a60-a349-4f05-a75c-51240ae31ab6,https://www.last.fm/music/Old+Gray,0,"screamo, emo, indie"
Alfons,462459,59293,,https://www.last.fm/music/Alfons,0,"Hip-Hop, electronic, rap"
Russell Dickerson,664584,59238,,https://www.last.fm/music/Russell+Dickerson,0,"country, pop, pop country"
Owl Vision,683643,59219,13daa702-0ef9-4c43-a815-95bbbcdfb101,https://www.last.fm/music/Owl+Vision,0,"electronic, electro, new rave"
TERROR REID,1158283,59189,,https://www.last.fm/music/TERROR+REID,0,"rap, Hip-Hop, hip hop"
Art Popular,656647,59155,9c9d31ec-01ac-4d4e-a4b5-fce93b6b2618,https://www.last.fm/music/Art+Popular,0,"Pagode, samba, Art popular"
Riz La Vie,563219,59140,,https://www.last.fm/music/Riz+La+Vie,0,"Hip-Hop, hip hop, soul"
Isak Danielson,767660,59112,,https://www.last.fm/music/Isak+Danielson,0,"pop, swedish, piano"
Jayda G,307715,59037,,https://www.last.fm/music/Jayda+G,0,"House, electronic, seen live"
Salvatore Ganacci,379777,59028,,https://www.last.fm/music/Salvatore+Ganacci,0,"seen live, House, dancehall"
Comet Blue,239700,58979,,https://www.last.fm/music/Comet+Blue,0,"ambient, colours, sun and moon and stars and outer space"
DBangz,529519,58946,,https://www.last.fm/music/DBangz,0,meme rap
Kristen Anderson-Lopez,725221,58915,38f2e3b1-cc8d-43d1-b840-929247eeecac,https://www.last.fm/music/Kristen+Anderson-Lopez,0,"Soundtrack, good songs, musical"
PewDiePie,589864,58912,,https://www.last.fm/music/PewDiePie,0,"swedish, comedy, youtube"
Pylot,641865,58896,,https://www.last.fm/music/Pylot,0,"synthwave, electronic, retrowave"
Valerie Broussard,304664,58823,,https://www.last.fm/music/Valerie+Broussard,0,"alternative, indie, pop"
Deradoorian,535224,58816,d609e858-c033-4cfb-8441-6736e23b291c,https://www.last.fm/music/Deradoorian,0,"psychedelic, female vocalists, Lo-Fi"
Two Friends,448859,58794,9f8e8bae-9515-4834-ba36-b334335461dd,https://www.last.fm/music/Two+Friends,0,"seen live, USA, House"
Jesper Ryom,587579,58749,c4d2c9cb-edd5-4db8-a967-bd8e00e36d3d,https://www.last.fm/music/Jesper+Ryom,0,"House, techno, electronic"
Sandro Cavazza,418989,58674,,https://www.last.fm/music/Sandro+Cavazza,0,"pop, Sweden, Sandro Cavazza"
Ross Lynch,663394,58660,f52fa002-e926-4e45-b229-b048b91f2c1d,https://www.last.fm/music/Ross+Lynch,0,"pop, rock, Disney"
Adam Hicks,417965,58648,75a84444-1a91-44df-bc34-e41bd3da56ac,https://www.last.fm/music/Adam+Hicks,0,"pop, rap, electronic"
Skip Marley,317278,58634,,https://www.last.fm/music/Skip+Marley,0,"reggae, Hip-Hop, soul"
NxxxxxS,803579,58632,,https://www.last.fm/music/NxxxxxS,0,"vaporwave, vaportrap, beats"
Stand Atlantic,1797561,58613,,https://www.last.fm/music/Stand+Atlantic,0,"pop punk, rock, seen live"
Deep Sea Diver,573811,58605,b8c14c8e-b2aa-4b84-bfa6-a0cedcfef62d,https://www.last.fm/music/Deep+Sea+Diver,0,"indie, indie rock, seen live"
Joey Trap,753483,58594,,https://www.last.fm/music/Joey+Trap,0,"rap, Hip-Hop, american"
Zoe Wees,312913,58517,,https://www.last.fm/music/Zoe+Wees,0,"pop, electropop, indie pop"
монеточка,2613933,58464,,https://www.last.fm/music/%D0%BC%D0%BE%D0%BD%D0%B5%D1%82%D0%BE%D1%87%D0%BA%D0%B0,0,"russian, indie pop, indie"
Scarlet Pleasure,569456,58461,5d67c349-6cf3-495d-9ffb-df82521d5a49,https://www.last.fm/music/Scarlet+Pleasure,0,"denmark, pop, danish"
MC JottaPê,612220,58414,,https://www.last.fm/music/MC+JottaP%C3%AA,0,"urban, funk, dance"
Nick Wilson,357478,58399,82c69db2-07a7-47f8-9252-4f6063fa9e71,https://www.last.fm/music/Nick+Wilson,0,"electronic, indie, Classical"
Oscar Jerome,424132,58375,,https://www.last.fm/music/Oscar+Jerome,0,"jazz, soul, funk"
Rei Ami,567948,58365,,https://www.last.fm/music/Rei+Ami,0,"pop, rap, female vocalists"
Heavy Baile,1175822,58351,,https://www.last.fm/music/Heavy+Baile,0,"Hip-Hop, funk, brazil"
Towkio,500594,58329,,https://www.last.fm/music/Towkio,0,"Hip-Hop, chicago, hip hop"
Hillsong Young & Free,1858770,58267,e2b5a15f-105d-46cd-8b33-b2486466cc33,https://www.last.fm/music/Hillsong+Young+&+Free,0,"christian, pop, gospel"
Saint PHNX,467357,58259,,https://www.last.fm/music/Saint+PHNX,0,"indie, alternative, rock"
Wicca Phase Springs Eternal,2194266,58234,,https://www.last.fm/music/Wicca+Phase+Springs+Eternal,0,"cloud rap, emo rap, electronic"
Virtual Self,848668,58168,,https://www.last.fm/music/Virtual+Self,0,"electronic, trance, neotrance"
Courtney Marie Andrews,668276,58119,42f0a4aa-644b-4bb6-aca0-07207562e8cb,https://www.last.fm/music/Courtney+Marie+Andrews,0,"folk, singer-songwriter, seen live"
Donna Missal,472737,58117,,https://www.last.fm/music/Donna+Missal,0,"indie, pop, soul"
Knocked Loose,3435711,58101,,https://www.last.fm/music/Knocked+Loose,0,"hardcore, metalcore, beatdown hardcore"
Ruben,506883,58100,10e01e15-eed4-4624-8508-34ca5519ba42,https://www.last.fm/music/Ruben,0,"seen live, pop, norwegian"
Ama Lou,476906,58099,,https://www.last.fm/music/Ama+Lou,0,"rnb, seen live, indie"
Ibrahim,334713,58081,1b7c691f-db7f-4678-af21-204dc8555573,https://www.last.fm/music/Ibrahim,0,"Lo-Fi, rock, swedish"
Blac Youngsta,408977,58059,,https://www.last.fm/music/Blac+Youngsta,0,"rap, Hip-Hop, trap"
DJONGA,5059451,58035,,https://www.last.fm/music/DJONGA,0,"rap, brazilian, Rap Nacional"
Joseph Vincent,523893,58026,c8bb4daa-9199-4263-beea-7703e3700f8f,https://www.last.fm/music/Joseph+Vincent,0,"guitar, covers, good music"
Fit For An Autopsy,2400723,57963,4d884695-d088-40d7-92e7-1f48470bb9fa,https://www.last.fm/music/Fit+For+An+Autopsy,0,"deathcore, brutal deathcore, death metal"
Amnesia Scanner,1134697,57940,,https://www.last.fm/music/Amnesia+Scanner,0,"electronic, Deconstructed Club, Grime"
Ruston Kelly,585010,57940,,https://www.last.fm/music/Ruston+Kelly,0,"country, singer-songwriter, folk"
TWRP,1373492,57920,,https://www.last.fm/music/TWRP,0,"synthwave, synthpop, retrowave"
Dounia,659196,57905,,https://www.last.fm/music/Dounia,0,"pop, female vocalists, world"
Cleo Sol,504596,57899,,https://www.last.fm/music/Cleo+Sol,0,"soul, rnb, british"
Cemeteries,639561,57883,ded3dedb-8ab3-4dca-8447-e3d31ab6aaa7,https://www.last.fm/music/Cemeteries,0,"dream pop, ambient, indie"
Haikaiss,2115068,57864,864b4862-85ac-41e5-a07e-bea41c438913,https://www.last.fm/music/Haikaiss,0,"rap, brazilian, Hip-Hop"
Ruby Haunt,783915,57863,,https://www.last.fm/music/Ruby+Haunt,0,"dream pop, indie rock, new wave"
.ihaveaface,210398,57831,,https://www.last.fm/music/.ihaveaface,0,"beats, Hip-Hop, chillout"
10cm,1320747,57818,9f6686f2-7a23-4bf3-9d01-860e4ae9390f,https://www.last.fm/music/10cm,0,"Korean, indie, acoustic"
Marcus Layton,241176,57801,368ba5c4-0ac9-44af-9f2f-006a7ae53d8c,https://www.last.fm/music/Marcus+Layton,0,"House, electronic, electronica"
brasstracks,552365,57768,,https://www.last.fm/music/brasstracks,0,"Hip-Hop, electronic, rnb"
KLIM,230651,57749,026b56d6-08a3-4b0b-9e52-dcf22c608d3a,https://www.last.fm/music/KLIM,0,"polish, japanese, alternative"
DJ Khalil,356493,57727,9989dd93-13d8-4249-99c6-db0aa2ff50d0,https://www.last.fm/music/DJ+Khalil,0,"Hip-Hop, California, west coast"
Thank You Scientist,1920551,57719,bb0fa8bd-c230-49b1-bc80-e69e229d158f,https://www.last.fm/music/Thank+You+Scientist,0,"Progressive rock, jazz fusion, jazz"
Brutus,1396748,57695,f8ad9012-2e57-4fda-a242-77034f3f6cbe,https://www.last.fm/music/Brutus,0,"Brutal Death Metal, death metal, Stoner Rock"
Elevation Worship,2255403,57685,f3bb45c8-dcb3-4358-ab21-645e6d0935e4,https://www.last.fm/music/Elevation+Worship,0,"christian, worship, christian rock"
Nasty Cherry,618503,57683,,https://www.last.fm/music/Nasty+Cherry,0,"rock, female vocalists, pop"
Moose Dawa,263386,57667,,https://www.last.fm/music/Moose+Dawa,0,"beats, instrumental, Lo-Fi"
Nacho,478318,57658,32c40052-0b92-47d1-8ce7-d9bb6662a87d,https://www.last.fm/music/Nacho,0,"seen live, pop, rap"
The Orion Experience,712427,57594,1b80634e-1cb7-43ee-a5a8-f7ccbabf02b1,https://www.last.fm/music/The+Orion+Experience,0,"indie, pop, indie pop"
Grady,422594,57594,7ceb0bc2-3a1b-44aa-8cba-01cfc34eec2c,https://www.last.fm/music/Grady,0,"blues rock, rock, Stoner Rock"
Spencer.,300355,57566,,https://www.last.fm/music/Spencer.,0,"Lo-Fi, Hip-Hop, hip hop"
Niklas Paschburg,462768,57555,,https://www.last.fm/music/Niklas+Paschburg,0,"ambient, piano, electronic"
Nathan Kawanishi,335432,57522,,https://www.last.fm/music/Nathan+Kawanishi,0,"Lo-Fi, ambient, electronic"
Thylacine,841310,57505,e095407c-4103-4c66-b616-0dab1db05106,https://www.last.fm/music/Thylacine,0,"seen live, electronic, punk"
wiki,884343,57463,,https://www.last.fm/music/wiki,0,"Hip-Hop, hip hop, rap"
Kidnap,427593,57431,a23d2ebd-338c-42fb-8eda-f6d817643675,https://www.last.fm/music/Kidnap,0,"punk, punk rock, Oi"
New Hope Club,1089549,57424,,https://www.last.fm/music/New+Hope+Club,0,"pop, electronic, seen live"
Ambar Lucid,406742,57399,,https://www.last.fm/music/Ambar+Lucid,0,"indie pop, psychedelic pop, art pop"
Benjamin Martins,230946,57396,,https://www.last.fm/music/Benjamin+Martins,0,"instrumental, ambient"
Haloo Helsinki!,3675216,57396,e80bb0ef-c6bb-4769-8d35-4904617c5704,https://www.last.fm/music/Haloo+Helsinki%21,0,"seen live, finnish, rock"
Gábor Szabó,497686,57392,ee69197a-ca57-42ba-bd23-93b756391a5d,https://www.last.fm/music/G%C3%A1bor+Szab%C3%B3,0,"jazz, Fusion, guitar"
Prep,714168,57361,,https://www.last.fm/music/Prep,0,"rnb, seen live, indie"
The Honeysticks,570995,57358,,https://www.last.fm/music/The+Honeysticks,0,
Altin Gün,1294484,57347,,https://www.last.fm/music/Altin+G%C3%BCn,0,"Psychedelic Rock, turkish, folk"
Ford.,513755,57341,,https://www.last.fm/music/Ford.,0,"chillout, electronic, vocal"
VanJess,512682,57302,,https://www.last.fm/music/VanJess,0,"rnb, soul, electronic"
Arrested Youth,640590,57286,,https://www.last.fm/music/Arrested+Youth,0,"electronic, indie, alternative"
Blr,319182,57258,4bbe8125-dfc5-48f1-adc8-148b5db421c0,https://www.last.fm/music/Blr,0,"dutch, netherlands, hungarian hip-hop"
Cruel Youth,1069964,57255,,https://www.last.fm/music/Cruel+Youth,0,"pop, alternative, dark pop"
JAY CRITCH,827438,57236,,https://www.last.fm/music/JAY+CRITCH,0,"Hip-Hop, rap, hip hop"
Gustavo Mioto,1357692,57231,,https://www.last.fm/music/Gustavo+Mioto,0,"brazil, Sertaneja"
The Dip,504016,57212,,https://www.last.fm/music/The+Dip,0,"soul, funk, rnb"
meltycanon,532430,57112,,https://www.last.fm/music/meltycanon,0,"Hip-Hop, electronic, ambient"
Sunni Colón,405611,57103,,https://www.last.fm/music/Sunni+Col%C3%B3n,0,"soul, funk, rnb"
Arthur,579951,57100,f8c564a4-f1e4-4d06-b702-bff647563a82,https://www.last.fm/music/Arthur,0,"indie, rock, Kwaito"
Felipe Araújo,879380,57084,,https://www.last.fm/music/Felipe+Ara%C3%BAjo,0,"sertanejo, Sertanejo Universitario, pop"
Smokey Robinson & The Miracles,254355,57072,c19ff12b-058f-44a8-b245-b0efb4752925,https://www.last.fm/music/Smokey+Robinson+&+The+Miracles,0,"soul, motown, 60s"
RichaadEB,944761,57053,,https://www.last.fm/music/RichaadEB,0,"metal, Progressive metal, Video Game Metal"
Os Originais Do Samba,532561,56994,bd9533fa-8628-4ac2-a5e4-61ba567c31f5,https://www.last.fm/music/Os+Originais+Do+Samba,0,"samba, brasil, brazilian"
Living Room,364130,56993,00569ebc-ee86-4bca-915f-79f75f8ff8d4,https://www.last.fm/music/Living+Room,0,"lounge, chillout, seen live"
Concorde,446732,56903,f512e935-9679-4b24-9991-53e50dbaecb3,https://www.last.fm/music/Concorde,0,"indie, seen live, indie rock"
Pardison Fontaine,459402,56903,,https://www.last.fm/music/Pardison+Fontaine,0,"Hip-Hop, rap, hip hop"
Anneke van Giersbergen,2797068,56877,7ec864b4-660c-45d1-98af-bac9a8bf972d,https://www.last.fm/music/Anneke+van+Giersbergen,0,"female vocalists, acoustic, atmospheric"
Eden Project,1123888,56864,,https://www.last.fm/music/Eden+Project,0,"trance, USA, american"
PLOHO,1323028,56839,3e9e3456-b9ad-41d8-a3d0-0497805e31fc,https://www.last.fm/music/PLOHO,0,"post-punk, coldwave, russian"
SEGA Sound Team,2317115,56803,3e63722f-f463-451f-9f77-bf1aa957fabf,https://www.last.fm/music/SEGA+Sound+Team,0,"video game music, Soundtrack, game"
Jerome,428630,56797,74c41759-c054-41b2-974f-e2e2ce5c8324,https://www.last.fm/music/Jerome,0,"deathcore, hardcore, techno"
Netta,695060,56784,7570dce6-d346-4731-927e-2cd95b1fb556,https://www.last.fm/music/Netta,0,"pop, Eurovision, Israel"
Imagiro,189582,56764,b6a0589a-6146-4986-8d00-a6a141241e2b,https://www.last.fm/music/Imagiro,0,"Lo-Fi, ambient, Hip-Hop"
smle,625973,56756,,https://www.last.fm/music/smle,0,"future bass, electronic, USA"
Silver Sphere,496292,56754,,https://www.last.fm/music/Silver+Sphere,0,"pop, indie pop, electropop"
Sharon Jones & The Dap-Kings,323822,56730,8d50cd20-34f2-4abe-ba16-0759ee0fb9f5,https://www.last.fm/music/Sharon+Jones+&+The+Dap-Kings,0,"soul, funk, seen live"
ITSOKTOCRY,896712,56701,,https://www.last.fm/music/ITSOKTOCRY,0,"cloud rap, rap, Horrorcore"
Cyberbully Mom Club,857117,56698,6d25994a-c078-4017-a72e-e25c26b75051,https://www.last.fm/music/Cyberbully+Mom+Club,0,"Lo-Fi, emo, indie"
Demob Happy,435417,56679,,https://www.last.fm/music/Demob+Happy,0,"seen live, Grunge, alternative rock"
Leo Santana,978274,56627,,https://www.last.fm/music/Leo+Santana,0,"Axe, brazil, top"
Treasure,2368422,56618,eb6b7b0f-ebcb-4983-966c-120bc81de228,https://www.last.fm/music/Treasure,0,"Korean, k-pop, Kpop"
SPYAIR,2713738,56591,668d4190-f273-4470-9d1a-15d4d2d589c6,https://www.last.fm/music/SPYAIR,0,"J-rock, japanese, rock"
Matter and Energy,392008,56553,,https://www.last.fm/music/Matter+and+Energy,0,ambient
jerkcurb,417102,56529,,https://www.last.fm/music/jerkcurb,0,"chillwave, indie, ambient"
Chen,2884184,56528,,https://www.last.fm/music/Chen,0,"k-pop, exo, solo"
.anxious.,221540,56514,,https://www.last.fm/music/.anxious.,0,"instrumental hip-hop, beats, Hip-Hop"
Dennis,427516,56476,db262e4c-cdef-45a5-9d3f-652151bf5fab,https://www.last.fm/music/Dennis,0,"krautrock, pop, psychedelic"
OFFONOFF,1515402,56463,e42594c6-8b04-4b8b-83a6-443a0bc5a41b,https://www.last.fm/music/OFFONOFF,0,"free jazz, rnb, k-rnb"
Los Retros,501464,56427,,https://www.last.fm/music/Los+Retros,0,"hypnagogic pop, indie pop, indie rock"
p4rkr,1956040,56417,,https://www.last.fm/music/p4rkr,0,"hyperpop, experimental hip hop, underground hip-hop"
Futuristic,733616,56399,a9c09984-73c2-41fb-bef9-a2c26106dd61,https://www.last.fm/music/Futuristic,0,"Hip-Hop, rap, underground hip-hop"
Fever The Ghost,447894,56388,,https://www.last.fm/music/Fever+The+Ghost,0,"Psychedelic Rock, psychedelic, rock"
Willie J Healey,385162,56364,,https://www.last.fm/music/Willie+J+Healey,0,"indie, british, alternative"
Seaway,1533576,56337,22cd5803-eb43-443f-955c-a0364f42a8bb,https://www.last.fm/music/Seaway,0,"pop punk, Canadian, melodic punk"
ЛСП,3696638,56335,,https://www.last.fm/music/%D0%9B%D0%A1%D0%9F,0,"Hip-Hop, electronic, experimental"
Trophy Eyes,1985283,56291,c4d34bbb-8dbf-468e-bd44-4e5b20200eb2,https://www.last.fm/music/Trophy+Eyes,0,"melodic hardcore, pop punk, hardcore"
Dixie D’Amelio,315589,56192,,https://www.last.fm/music/Dixie+D%E2%80%99Amelio,0,"tiktok, american"
Скриптонит,4135352,56192,,https://www.last.fm/music/%D0%A1%D0%BA%D1%80%D0%B8%D0%BF%D1%82%D0%BE%D0%BD%D0%B8%D1%82,0,"Hip-Hop, rap, trap"
Ghostly Kisses,508646,56178,,https://www.last.fm/music/Ghostly+Kisses,0,"indie, dream pop, electronic"
